split,video_name,frame_count,infer_frame_count,missing_count,extra_count,infer_dir_exists,none_file_exists,none_count,none_out_of_range_count,none_not_missing_count,missing_not_in_none_count,missing_examples,extra_examples,none_examples,none_out_of_range_examples,none_not_missing_examples,missing_not_in_none_examples
train,0010_02_0146.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0148.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0150.mp4,138,138,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0152.mp4,143,143,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0153.mp4,72,72,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0154.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0157.mp4,120,120,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0158.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0160.mp4,132,132,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0162.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0163.mp4,134,134,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0166.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0167.mp4,59,59,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0170.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0171.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0172.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0173.mp4,105,105,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0174.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0175.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0176.mp4,98,98,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0177.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0181.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0183.mp4,128,128,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0184.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0189.mp4,69,69,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0190.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0194.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0195.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0196.mp4,138,138,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0198.mp4,81,81,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0204.mp4,115,115,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0205.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0206.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0210.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0211.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0212.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0213.mp4,141,141,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0214.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0219.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0223.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0224.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0225.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0226.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0228.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0010_02_0229.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0002.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0003.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0004.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0006.mp4,106,106,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0008.mp4,111,111,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0009.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0010.mp4,80,80,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0011.mp4,104,104,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0012.mp4,97,97,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0013.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0014.mp4,94,94,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0015.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0018.mp4,123,123,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0019.mp4,146,146,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0021.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0022.mp4,98,98,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0023.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0024.mp4,104,104,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0025.mp4,94,94,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0026.mp4,101,101,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0027.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0031.mp4,85,85,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0033.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0034.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0041.mp4,97,97,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0042.mp4,123,123,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0043.mp4,72,72,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0044.mp4,77,77,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0045.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0046.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0048.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0049.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0051.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0052.mp4,74,74,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0055.mp4,77,77,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0056.mp4,85,85,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0058.mp4,138,138,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0061.mp4,133,133,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0067.mp4,100,100,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0069.mp4,102,102,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0070.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0071.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0074.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0076.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0078.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0081.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0082.mp4,88,88,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0083.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0084.mp4,81,81,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0085.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0010_03_0088.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0002.mp4,132,132,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0008.mp4,139,139,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0009.mp4,130,130,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0010.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0011.mp4,119,119,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0012.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0013.mp4,123,123,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0014.mp4,142,142,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0016.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0017.mp4,128,128,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0020.mp4,130,130,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0027.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0028.mp4,144,144,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0030.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0031.mp4,108,108,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0032.mp4,93,93,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0033.mp4,112,112,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0034.mp4,120,120,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0038.mp4,98,98,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0039.mp4,89,89,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0041.mp4,120,120,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0043.mp4,105,105,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0044.mp4,108,108,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0045.mp4,84,84,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0046.mp4,105,105,0,0,1,0,0,0,0,0,,,,,,
train,0011_00_0047.mp4,146,146,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0001.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0004.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0005.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0006.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0008.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0011_01_0009.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0011_02_0003.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0011_02_0005.mp4,137,137,0,0,1,0,0,0,0,0,,,,,,
train,0011_02_0006.mp4,94,94,0,0,1,0,0,0,0,0,,,,,,
train,0011_02_0007.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0011_02_0009.mp4,111,111,0,0,1,0,0,0,0,0,,,,,,
train,0011_03_0002.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0001.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0003.mp4,109,109,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0005.mp4,115,115,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0007.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0009.mp4,72,72,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0012.mp4,122,122,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0016.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0017.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0019.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
train,0011_06_0022.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0012_00_0001.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0012_00_0002.mp4,104,104,0,0,1,0,0,0,0,0,,,,,,
train,0012_00_0003.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
train,0012_00_0007.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0001.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0003.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0004.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0010.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0012.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0014.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0015.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0018.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0019.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0021.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0022.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0023.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0026.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0028.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0029.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0030.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0031.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0012_01_0032.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0002.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0003.mp4,96,96,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0009.mp4,91,91,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0010.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0011.mp4,93,93,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0014.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0016.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0012_02_0018.mp4,104,104,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0003.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0004.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0005.mp4,93,93,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0006.mp4,114,114,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0008.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
train,0012_03_0009.mp4,99,99,0,0,1,0,0,0,0,0,,,,,,
train,0012_04_0001.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0012_04_0002.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0012_05_0001.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0012_05_0005.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0012_05_0006.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0004.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0005.mp4,65,65,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0006.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0008.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0009.mp4,139,139,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0011.mp4,86,86,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0012.mp4,72,72,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0013.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0015.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0017.mp4,93,93,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0023.mp4,146,146,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0024.mp4,103,103,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0031.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0034.mp4,105,105,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0039.mp4,147,147,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0044.mp4,119,119,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0050.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0051.mp4,112,112,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0053.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0056.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0058.mp4,132,132,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0059.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0063.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0064.mp4,144,144,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0065.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0012_06_0066.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0001.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0002.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0003.mp4,102,102,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0004.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0006.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0007.mp4,107,107,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0009.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0010.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0013_00_0011.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0001.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0002.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0003.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0004.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0009.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0011.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0012.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0013.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0014.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0015.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0018.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0020.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0022.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0023.mp4,79,79,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0024.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0026.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0027.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0028.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0029.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0030.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0031.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0032.mp4,91,91,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0036.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0037.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0038.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0040.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0045.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0046.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0047.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0049.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0013_01_0052.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0003.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0005.mp4,148,148,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0007.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0010.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0013.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0015.mp4,141,141,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0019.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0020.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0021.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0024.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0025.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0026.mp4,65,65,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0028.mp4,128,128,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0029.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0030.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0032.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0033.mp4,115,115,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0035.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
train,0013_02_0036.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0004.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0006.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0009.mp4,107,107,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0011.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0014.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0015.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0018.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0019.mp4,122,122,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0021.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0022.mp4,131,131,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0023.mp4,120,120,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0025.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0026.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0027.mp4,148,148,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0029.mp4,146,146,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0030.mp4,146,146,0,0,1,0,0,0,0,0,,,,,,
train,0013_03_0031.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_04_0001.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0013_05_0001.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
train,0013_05_0003.mp4,115,115,0,0,1,0,0,0,0,0,,,,,,
train,0013_05_0004.mp4,59,59,0,0,1,0,0,0,0,0,,,,,,
train,0013_05_0005.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0013_05_0007.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0002.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0004.mp4,114,114,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0008.mp4,135,135,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0011.mp4,107,107,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0013.mp4,109,109,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0014.mp4,80,80,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0015.mp4,96,96,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0016.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0017.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0021.mp4,85,85,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0022.mp4,91,91,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0024.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0026.mp4,139,139,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0027.mp4,84,84,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0029.mp4,89,89,0,0,1,0,0,0,0,0,,,,,,
train,0013_06_0030.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0014_00_0001.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0014_00_0003.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0002.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0003.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0004.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0006.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0011.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0013.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0015.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0016.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0017.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0020.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0023.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0025.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0026.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0027.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0028.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0029.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0030.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0032.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0034.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0036.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0042.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0043.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0044.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0045.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0049.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0050.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0057.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0061.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0062.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0063.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0064.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0066.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0068.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0014_01_0075.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
